threshold,source_repo,target_repo,shift_at_step,mean_commit_error,drift_detected,model_adapted,buffer_size,total_adaptations,step,segment,commit_sha
10.0,tabulate,validators,120,0.0457,False,False,5000,0,212,target,mut_63364a85d8b3
10.0,tabulate,validators,120,0.0434,False,False,5000,0,213,target,mut_63f77ca240ed
10.0,tabulate,validators,120,0.0324,False,False,5000,0,214,target,mut_6543eba7d306
10.0,tabulate,validators,120,0.0302,False,False,5000,0,215,target,mut_666d29aa1353
10.0,tabulate,validators,120,0.0492,False,False,5000,0,216,target,mut_674f92c64e7a
10.0,tabulate,validators,120,0.0406,False,False,5000,0,217,target,mut_67c4217fd609
10.0,tabulate,validators,120,0.0288,False,False,5000,0,218,target,mut_680a2363c4c8
10.0,tabulate,validators,120,0.05,False,False,5000,0,219,target,mut_6a3eb59c025d
10.0,tabulate,validators,120,0.0225,False,False,5000,0,220,target,mut_6cbf02918859
10.0,tabulate,validators,120,0.0468,False,False,5000,0,221,target,mut_6e600cedd9bc
10.0,tabulate,validators,120,0.0226,False,False,5000,0,222,target,mut_6ed5f0ff4947
10.0,tabulate,validators,120,0.0468,False,False,5000,0,223,target,mut_6f7aa3e309c5
10.0,tabulate,validators,120,0.0414,False,False,5000,0,224,target,mut_6f927eb2c6a3
10.0,tabulate,validators,120,0.1057,False,False,5000,0,225,target,mut_714e0600922e
10.0,tabulate,validators,120,0.0447,False,False,5000,0,226,target,mut_71a35d67c468
10.0,tabulate,validators,120,0.046,False,False,5000,0,227,target,mut_72564fffeb22
10.0,tabulate,validators,120,0.0431,False,False,5000,0,228,target,mut_72e8b501e2f7
10.0,tabulate,validators,120,0.0262,False,False,5000,0,229,target,mut_731b7e032dbf
10.0,tabulate,validators,120,0.0346,False,False,5000,0,230,target,mut_73748398dc44
10.0,tabulate,validators,120,0.0374,False,False,5000,0,231,target,mut_73d6163b93ca
10.0,tabulate,validators,120,0.0332,False,False,5000,0,232,target,mut_75464f8634f2
10.0,tabulate,validators,120,0.0387,False,False,5000,0,233,target,mut_75a622bca676
10.0,tabulate,validators,120,0.1139,False,False,5000,0,234,target,mut_776e97ff8166
10.0,tabulate,validators,120,0.0391,False,False,5000,0,235,target,mut_793525131c6b
10.0,tabulate,validators,120,0.0363,False,False,5000,0,236,target,mut_793ea7b426d8
10.0,tabulate,validators,120,0.045,False,False,5000,0,237,target,mut_794b20d97c83
10.0,tabulate,validators,120,0.0429,False,False,5000,0,238,target,mut_813f338b5985
10.0,tabulate,validators,120,0.1295,False,False,5000,0,239,target,mut_81ac38131bac
10.0,validators,pathspec,120,0.0646,False,False,5000,0,0,source,mut_289f57866ae7
10.0,validators,pathspec,120,0.0221,False,False,5000,0,1,source,mut_2901fb77a5d5
10.0,validators,pathspec,120,0.0297,False,False,5000,0,2,source,mut_29ccdf85d582
10.0,validators,pathspec,120,0.0214,False,False,5000,0,3,source,mut_2a92b8d95ee8
10.0,validators,pathspec,120,0.0682,False,False,5000,0,4,source,mut_2ad0e4dafa3b
10.0,validators,pathspec,120,0.0383,False,False,5000,0,5,source,mut_2cdea7c4328e
10.0,validators,pathspec,120,0.0243,False,False,5000,0,6,source,mut_2d0a27e2afa6
10.0,validators,pathspec,120,0.0331,False,False,5000,0,7,source,mut_2d8d84c4d455
10.0,validators,pathspec,120,0.0241,False,False,5000,0,8,source,mut_30a7d491f32f
10.0,validators,pathspec,120,0.0282,False,False,5000,0,9,source,mut_30e86d697433
10.0,validators,pathspec,120,0.0277,False,False,5000,0,10,source,mut_36c2d446fe15
10.0,validators,pathspec,120,0.0808,False,False,5000,0,11,source,mut_36e292ffc3ef
10.0,validators,pathspec,120,0.0434,False,False,5000,0,12,source,mut_3774cdaf370e
10.0,validators,pathspec,120,0.0478,False,False,5000,0,13,source,mut_3928233dbdcc
10.0,validators,pathspec,120,0.0268,False,False,5000,0,14,source,mut_395f1ab98b35
10.0,validators,pathspec,120,0.0305,False,False,5000,0,15,source,mut_39be6b85e7ee
10.0,validators,pathspec,120,0.0339,False,False,5000,0,16,source,mut_3a5ca7649694
10.0,validators,pathspec,120,0.037,False,False,5000,0,17,source,mut_3dcec3ec759c
10.0,validators,pathspec,120,0.0258,False,False,5000,0,18,source,mut_3dd0386d5f78
10.0,validators,pathspec,120,0.0355,False,False,5000,0,19,source,mut_3e4a582a3a2b
10.0,validators,pathspec,120,0.0329,False,False,5000,0,20,source,mut_3e739b7fe6fc
10.0,validators,pathspec,120,0.0399,False,False,5000,0,21,source,mut_3fd09fd69732
10.0,validators,pathspec,120,0.0298,False,False,5000,0,22,source,mut_41b88e094971
10.0,validators,pathspec,120,0.0459,False,False,5000,0,23,source,mut_428e29ee962b
10.0,validators,pathspec,120,0.0263,False,False,5000,0,24,source,mut_4426be1f5b7d
10.0,validators,pathspec,120,0.0349,False,False,5000,0,25,source,mut_44819cc538eb
10.0,validators,pathspec,120,0.1019,False,False,5000,0,26,source,mut_453957b0c500
10.0,validators,pathspec,120,0.0224,False,False,5000,0,27,source,mut_4584024a2a86
10.0,validators,pathspec,120,0.0244,False,False,5000,0,28,source,mut_47d744973bf5
10.0,validators,pathspec,120,0.061,False,False,5000,0,29,source,mut_4ab43ceb3983
10.0,validators,pathspec,120,0.0358,False,False,5000,0,30,source,mut_4aed3bddcc61
10.0,validators,pathspec,120,0.0229,False,False,5000,0,31,source,mut_4b34fe7f59f8
10.0,validators,pathspec,120,0.0307,False,False,5000,0,32,source,mut_4c85d54acda3
10.0,validators,pathspec,120,0.0224,False,False,5000,0,33,source,mut_4cc6f0bf5261
10.0,validators,pathspec,120,0.0241,False,False,5000,0,34,source,mut_4d12f9bffa5f
10.0,validators,pathspec,120,0.0234,False,False,5000,0,35,source,mut_4d42ec13aec8
10.0,validators,pathspec,120,0.0365,False,False,5000,0,36,source,mut_4e55dc8c2d32
10.0,validators,pathspec,120,0.0239,False,False,5000,0,37,source,mut_4ed941e580f6
10.0,validators,pathspec,120,0.0214,False,False,5000,0,38,source,mut_505bd34e9c8d
10.0,validators,pathspec,120,0.1298,False,False,5000,0,39,source,mut_52c53bfdad3f
10.0,validators,pathspec,120,0.0558,False,False,5000,0,40,source,mut_533d36268a8c
10.0,validators,pathspec,120,0.0226,False,False,5000,0,41,source,mut_5492b61f4a33
10.0,validators,pathspec,120,0.0219,False,False,5000,0,42,source,mut_561578945597
10.0,validators,pathspec,120,0.0387,False,False,5000,0,43,source,mut_575f8abb0cc1
10.0,validators,pathspec,120,0.0277,False,False,5000,0,44,source,mut_59db72f424fa
10.0,validators,pathspec,120,0.0266,False,False,5000,0,45,source,mut_59e1449d4175
10.0,validators,pathspec,120,0.0269,False,False,5000,0,46,source,mut_5b96aab3b716
10.0,validators,pathspec,120,0.0381,False,False,5000,0,47,source,mut_5bb558d9b7f1
10.0,validators,pathspec,120,0.0393,False,False,5000,0,48,source,mut_5d6c202373bf
10.0,validators,pathspec,120,0.022,False,False,5000,0,49,source,mut_5fdb6c75ba1b
10.0,validators,pathspec,120,0.0214,False,False,5000,0,50,source,mut_60097c426393
10.0,validators,pathspec,120,0.0414,False,False,5000,0,51,source,mut_631b9ca41a84
10.0,validators,pathspec,120,0.0228,False,False,5000,0,52,source,mut_63364a85d8b3
10.0,validators,pathspec,120,0.0316,False,False,5000,0,53,source,mut_63f77ca240ed
10.0,validators,pathspec,120,0.0601,False,False,5000,0,54,source,mut_6543eba7d306
10.0,validators,pathspec,120,0.0201,False,False,5000,0,55,source,mut_666d29aa1353
10.0,validators,pathspec,120,0.0239,False,False,5000,0,56,source,mut_674f92c64e7a
10.0,validators,pathspec,120,0.0277,False,False,5000,0,57,source,mut_67c4217fd609
10.0,validators,pathspec,120,0.0289,False,False,5000,0,58,source,mut_680a2363c4c8
10.0,validators,pathspec,120,0.0246,False,False,5000,0,59,source,mut_6a3eb59c025d
10.0,validators,pathspec,120,0.061,False,False,5000,0,60,source,mut_6cbf02918859
10.0,validators,pathspec,120,0.0206,False,False,5000,0,61,source,mut_6e600cedd9bc
10.0,validators,pathspec,120,0.0216,False,False,5000,0,62,source,mut_6ed5f0ff4947
10.0,validators,pathspec,120,0.0206,False,False,5000,0,63,source,mut_6f7aa3e309c5
10.0,validators,pathspec,120,0.0222,False,False,5000,0,64,source,mut_6f927eb2c6a3
10.0,validators,pathspec,120,0.106,False,False,5000,0,65,source,mut_714e0600922e
10.0,validators,pathspec,120,0.0214,False,False,5000,0,66,source,mut_71a35d67c468
10.0,validators,pathspec,120,0.093,False,False,5000,0,67,source,mut_72564fffeb22
10.0,validators,pathspec,120,0.0384,False,False,5000,0,68,source,mut_72e8b501e2f7
10.0,validators,pathspec,120,0.0235,False,False,5000,0,69,source,mut_731b7e032dbf
10.0,validators,pathspec,120,0.035,False,False,5000,0,70,source,mut_73748398dc44
10.0,validators,pathspec,120,0.0855,False,False,5000,0,71,source,mut_73d6163b93ca
10.0,validators,pathspec,120,0.0549,False,False,5000,0,72,source,mut_75464f8634f2
10.0,validators,pathspec,120,0.0401,False,False,5000,0,73,source,mut_75a622bca676
10.0,validators,pathspec,120,0.1069,False,False,5000,0,74,source,mut_776e97ff8166
10.0,validators,pathspec,120,0.0261,False,False,5000,0,75,source,mut_793525131c6b
10.0,validators,pathspec,120,0.0293,False,False,5000,0,76,source,mut_793ea7b426d8
10.0,validators,pathspec,120,0.0183,False,False,5000,0,77,source,mut_794b20d97c83
10.0,validators,pathspec,120,0.0254,False,False,5000,0,78,source,mut_813f338b5985
10.0,validators,pathspec,120,0.1151,False,False,5000,0,79,source,mut_81ac38131bac
10.0,validators,pathspec,120,0.0272,False,False,5000,0,80,source,mut_838c3bdd1f58
10.0,validators,pathspec,120,0.0339,False,False,5000,0,81,source,mut_847b15bfdda6
10.0,validators,pathspec,120,0.0567,False,False,5000,0,82,source,mut_84e0d10594e1
10.0,validators,pathspec,120,0.0256,False,False,5000,0,83,source,mut_8581be366750
10.0,validators,pathspec,120,0.0202,False,False,5000,0,84,source,mut_86f410eb6ca3
10.0,validators,pathspec,120,0.0323,False,False,5000,0,85,source,mut_871f51c5b640
10.0,validators,pathspec,120,0.0343,False,False,5000,0,86,source,mut_8804b1d19eb6
10.0,validators,pathspec,120,0.1127,False,False,5000,0,87,source,mut_88eac4dab581
10.0,validators,pathspec,120,0.087,False,False,5000,0,88,source,mut_899c2cb44109
10.0,validators,pathspec,120,0.1203,False,False,5000,0,89,source,mut_89d3e6a3ab26
10.0,validators,pathspec,120,0.1162,False,False,5000,0,90,source,mut_89e87ebc41d2
10.0,validators,pathspec,120,0.0317,False,False,5000,0,91,source,mut_8b739a475a3c
10.0,validators,pathspec,120,0.0676,False,False,5000,0,92,source,mut_8c4a95f3d471
10.0,validators,pathspec,120,0.0306,False,False,5000,0,93,source,mut_8cb6b9beec51
10.0,validators,pathspec,120,0.0601,False,False,5000,0,94,source,mut_8e913d78891b
10.0,validators,pathspec,120,0.0203,False,False,5000,0,95,source,mut_90656d0adbc2
10.0,validators,pathspec,120,0.0384,False,False,5000,0,96,source,mut_913b26921954
10.0,validators,pathspec,120,0.0624,False,False,5000,0,97,source,mut_915efbcdbbc4
10.0,validators,pathspec,120,0.0334,False,False,5000,0,98,source,mut_919ddde49884
10.0,validators,pathspec,120,0.0377,False,False,5000,0,99,source,mut_91f5aedf3372
10.0,validators,pathspec,120,0.0342,False,False,5000,0,100,source,mut_91ffe6d6fa41
10.0,validators,pathspec,120,0.0265,False,False,5000,0,101,source,mut_92415c8ed3fa
10.0,validators,pathspec,120,0.0244,False,False,5000,0,102,source,mut_94cee2c8847e
10.0,validators,pathspec,120,0.0325,False,False,5000,0,103,source,mut_96ddf7184ca4
10.0,validators,pathspec,120,0.0318,False,False,5000,0,104,source,mut_97d1014eb70f
10.0,validators,pathspec,120,0.128,False,False,5000,0,105,source,mut_97f85571aaf2
10.0,validators,pathspec,120,0.0251,False,False,5000,0,106,source,mut_989e7c951463
10.0,validators,pathspec,120,0.0346,False,False,5000,0,107,source,mut_98aa516e39a1
10.0,validators,pathspec,120,0.0242,False,False,5000,0,108,source,mut_999c0399e544
10.0,validators,pathspec,120,0.0252,False,False,5000,0,109,source,mut_9b30abde7a51
10.0,validators,pathspec,120,0.0381,False,False,5000,0,110,source,mut_9baa8e0b1105
10.0,validators,pathspec,120,0.0201,False,False,5000,0,111,source,mut_9bfc0d74569f
10.0,validators,pathspec,120,0.0185,False,False,5000,0,112,source,mut_9c91b6447fe3
10.0,validators,pathspec,120,0.0201,False,False,5000,0,113,source,mut_9dbe121ade48
10.0,validators,pathspec,120,0.0208,False,False,5000,0,114,source,mut_9e129b50a8e1
10.0,validators,pathspec,120,0.0245,False,False,5000,0,115,source,mut_9e7665c49799
10.0,validators,pathspec,120,0.0885,False,False,5000,0,116,source,mut_9fbf777b07c4
10.0,validators,pathspec,120,0.0506,False,False,5000,0,117,source,mut_a0b9f50cf520
10.0,validators,pathspec,120,0.049,False,False,5000,0,118,source,mut_a1543330de3c
10.0,validators,pathspec,120,0.0872,False,False,5000,0,119,source,mut_a3ad2a55ddaf
10.0,validators,pathspec,120,0.2758,False,False,5000,0,120,target,mut_00c265e970ea
10.0,validators,pathspec,120,0.2574,False,False,5000,0,121,target,mut_00c48ce16a2f
10.0,validators,pathspec,120,0.2574,False,False,5000,0,122,target,mut_01295249e722
10.0,validators,pathspec,120,0.4294,False,False,5000,0,123,target,mut_042cc4aaec00
10.0,validators,pathspec,120,0.3271,False,False,5000,0,124,target,mut_0537991382a1
10.0,validators,pathspec,120,0.0459,False,False,5000,0,125,target,mut_063037d34f5c
10.0,validators,pathspec,120,0.3711,False,False,5000,0,126,target,mut_08ca2ff2fd49
10.0,validators,pathspec,120,0.01,False,False,5000,0,127,target,mut_0c9c25505bf8
10.0,validators,pathspec,120,0.1551,False,False,5000,0,128,target,mut_0db0cae15629
10.0,validators,pathspec,120,0.0038,False,False,5000,0,129,target,mut_0df2fc80778c
10.0,validators,pathspec,120,0.036,False,False,5000,0,130,target,mut_0e1856ed9c82
10.0,validators,pathspec,120,0.0112,False,False,5000,0,131,target,mut_0e71bd8eeb9b
10.0,validators,pathspec,120,0.0112,False,False,5000,0,132,target,mut_0eae59124819
10.0,validators,pathspec,120,0.0256,False,False,5000,0,133,target,mut_103c57e8b52b
10.0,validators,pathspec,120,0.0142,False,False,5000,0,134,target,mut_105fd5984a08
10.0,validators,pathspec,120,0.1035,False,False,5000,0,135,target,mut_1077b8e04940
10.0,validators,pathspec,120,0.0084,False,False,5000,0,136,target,mut_11046ca225a1
10.0,validators,pathspec,120,0.0341,False,False,5000,0,137,target,mut_129b5a0395cd
10.0,validators,pathspec,120,0.0104,False,False,5000,0,138,target,mut_12b50720c6b0
10.0,validators,pathspec,120,0.0148,False,False,5000,0,139,target,mut_12f0655255ff
10.0,validators,pathspec,120,0.0099,False,False,5000,0,140,target,mut_13b2c5018f00
10.0,validators,pathspec,120,0.0173,False,False,5000,0,141,target,mut_16156a06d3b2
10.0,validators,pathspec,120,0.0533,False,False,5000,0,142,target,mut_16562207f831
10.0,validators,pathspec,120,0.0036,False,False,5000,0,143,target,mut_169756297ddb
10.0,validators,pathspec,120,0.0078,False,False,5000,0,144,target,mut_174744bfd65b
10.0,validators,pathspec,120,0.477,False,False,5000,0,145,target,mut_17b5b3e7586c
10.0,validators,pathspec,120,0.1376,False,False,5000,0,146,target,mut_181f3c338c4f
10.0,validators,pathspec,120,0.032,False,False,5000,0,147,target,mut_1837836f5018
10.0,validators,pathspec,120,0.0141,False,False,5000,0,148,target,mut_1871f18e8955
10.0,validators,pathspec,120,0.0437,False,False,5000,0,149,target,mut_18b46aa31898
10.0,validators,pathspec,120,0.1033,False,False,5000,0,150,target,mut_19b3c964fc12
10.0,validators,pathspec,120,0.0051,False,False,5000,0,151,target,mut_1b180004feb5
10.0,validators,pathspec,120,0.0051,False,False,5000,0,152,target,mut_1dcbe1f01b7b
10.0,validators,pathspec,120,0.0051,False,False,5000,0,153,target,mut_2034d433ac40
10.0,validators,pathspec,120,0.0149,False,False,5000,0,154,target,mut_230e632c5e55
10.0,validators,pathspec,120,0.4457,False,False,5000,0,155,target,mut_247ddadc59f1
10.0,validators,pathspec,120,0.1941,False,False,5000,0,156,target,mut_24a9efd7a4ab
10.0,validators,pathspec,120,0.0074,False,False,5000,0,157,target,mut_24e47521abf2
10.0,validators,pathspec,120,0.0072,False,False,5000,0,158,target,mut_268ef88dd929
10.0,validators,pathspec,120,0.0141,False,False,5000,0,159,target,mut_26be5e5ea9b6
10.0,validators,pathspec,120,0.4898,False,False,5000,0,160,target,mut_271a88b94f2a
10.0,validators,pathspec,120,0.1741,False,False,5000,0,161,target,mut_273b59fab021
10.0,validators,pathspec,120,0.2776,False,False,5000,0,162,target,mut_27531e910b3c
10.0,validators,pathspec,120,0.0052,False,False,5000,0,163,target,mut_2772e8b27f7f
10.0,validators,pathspec,120,0.0552,False,False,5000,0,164,target,mut_29db292771c0
10.0,validators,pathspec,120,0.2607,False,False,5000,0,165,target,mut_2a46d9d58366
10.0,validators,pathspec,120,0.0704,False,False,5000,0,166,target,mut_2a4800141334
10.0,validators,pathspec,120,0.0083,False,False,5000,0,167,target,mut_2aad23831dd3
10.0,validators,pathspec,120,0.0083,False,False,5000,0,168,target,mut_2b23de3aacc0
10.0,validators,pathspec,120,0.086,False,False,5000,0,169,target,mut_2c26ae5c9de4
10.0,validators,pathspec,120,0.0239,False,False,5000,0,170,target,mut_2ddbc9596010
10.0,validators,pathspec,120,0.0985,False,False,5000,0,171,target,mut_2eb63ee45454
10.0,validators,pathspec,120,0.0188,False,False,5000,0,172,target,mut_2ec8e80960f0
10.0,validators,pathspec,120,0.0137,False,False,5000,0,173,target,mut_3082e187b8ef
10.0,validators,pathspec,120,0.0085,False,False,5000,0,174,target,mut_31f518d1d40a
10.0,validators,pathspec,120,0.0188,False,False,5000,0,175,target,mut_320e16630e8d
10.0,validators,pathspec,120,0.0144,False,False,5000,0,176,target,mut_320f1bbd9777
10.0,validators,pathspec,120,0.0086,False,False,5000,0,177,target,mut_3435678f3d1f
10.0,validators,pathspec,120,0.0086,False,False,5000,0,178,target,mut_34de7097f517
10.0,validators,pathspec,120,0.0986,False,False,5000,0,179,target,mut_36ed19b50bb6
10.0,validators,pathspec,120,0.1018,False,False,5000,0,180,target,mut_38e31a877c89
10.0,validators,pathspec,120,0.0345,False,False,5000,0,181,target,mut_3d9c3b57e236
10.0,validators,pathspec,120,0.0138,False,False,5000,0,182,target,mut_3e91be117447
10.0,validators,pathspec,120,0.1427,False,False,5000,0,183,target,mut_3f8d3853760f
10.0,validators,pathspec,120,0.0137,False,False,5000,0,184,target,mut_421ebecfcd7e
10.0,validators,pathspec,120,0.0137,False,False,5000,0,185,target,mut_427622f7a299
10.0,validators,pathspec,120,0.0085,False,False,5000,0,186,target,mut_431b67bbe621
10.0,validators,pathspec,120,0.0086,False,False,5000,0,187,target,mut_44b56e710faf
10.0,validators,pathspec,120,0.0137,False,False,5000,0,188,target,mut_45affd13a77a
10.0,validators,pathspec,120,0.1069,False,False,5000,0,189,target,mut_471432ae8885
10.0,validators,pathspec,120,0.0267,False,False,5000,0,190,target,mut_478be483b398
10.0,validators,pathspec,120,0.0624,False,False,5000,0,191,target,mut_4895293b4211
10.0,validators,pathspec,120,0.0081,False,False,5000,0,192,target,mut_48a4dc98589d
10.0,validators,pathspec,120,0.3185,False,False,5000,0,193,target,mut_4b178ce7b1ef
10.0,validators,pathspec,120,0.008,False,False,5000,0,194,target,mut_4b8753325a9a
10.0,validators,pathspec,120,0.0287,False,False,5000,0,195,target,mut_4bd9378efc44
10.0,validators,pathspec,120,0.0184,False,False,5000,0,196,target,mut_4bebc81d0582
10.0,validators,pathspec,120,0.0521,False,False,5000,0,197,target,mut_4cf8d68b4291
10.0,validators,pathspec,120,0.1478,False,False,5000,0,198,target,mut_4d1623ec4661
10.0,validators,pathspec,120,0.0261,False,False,5000,0,199,target,mut_4e8862e3cf3a
10.0,validators,pathspec,120,0.008,False,False,5000,0,200,target,mut_4f76f7f314d9
10.0,validators,pathspec,120,0.0861,False,False,5000,0,201,target,mut_4fdd8a6da136
10.0,validators,pathspec,120,0.0085,False,False,5000,0,202,target,mut_5089b607bf5d
10.0,validators,pathspec,120,0.0085,False,False,5000,0,203,target,mut_51b7548f6be4
10.0,validators,pathspec,120,0.0144,False,False,5000,0,204,target,mut_526e56868cea
10.0,validators,pathspec,120,0.2051,False,False,5000,0,205,target,mut_52a73d0e3ebe
10.0,validators,pathspec,120,0.024,False,False,5000,0,206,target,mut_57980718178c
10.0,validators,pathspec,120,0.0085,False,False,5000,0,207,target,mut_57b8d262b042
10.0,validators,pathspec,120,0.261,False,False,5000,0,208,target,mut_58050a99f914
10.0,validators,pathspec,120,0.0137,False,False,5000,0,209,target,mut_581dbb890a1d
10.0,validators,pathspec,120,0.1016,False,False,5000,0,210,target,mut_586d7fb49e4c
10.0,validators,pathspec,120,0.261,False,False,5000,0,211,target,mut_592bf6aa2871
10.0,validators,pathspec,120,0.0137,False,False,5000,0,212,target,mut_5c86363cc27b
10.0,validators,pathspec,120,0.0137,False,False,5000,0,213,target,mut_610480bcafb0
10.0,validators,pathspec,120,0.1429,False,False,5000,0,214,target,mut_61c1c1b6fb62
10.0,validators,pathspec,120,0.0052,False,False,5000,0,215,target,mut_62cc960809a5
10.0,validators,pathspec,120,0.0499,False,False,5000,0,216,target,mut_62faa507b1c3
10.0,validators,pathspec,120,0.081,False,False,5000,0,217,target,mut_63b475f1563c
10.0,validators,pathspec,120,0.2983,False,False,5000,0,218,target,mut_65cb36909e91
10.0,validators,pathspec,120,0.0292,False,False,5000,0,219,target,mut_65cf5fe0fb77
10.0,validators,pathspec,120,0.3448,False,False,5000,0,220,target,mut_664907c5da3e
10.0,validators,pathspec,120,0.7432,False,False,5000,0,221,target,mut_68c0e2f4e9c2
10.0,validators,pathspec,120,0.0104,False,False,5000,0,222,target,mut_699eece1d1ef
10.0,validators,pathspec,120,0.0083,False,False,5000,0,223,target,mut_69f3d31ece8f
10.0,validators,pathspec,120,0.1584,False,False,5000,0,224,target,mut_6bd882e7041d
10.0,validators,pathspec,120,0.0911,False,False,5000,0,225,target,mut_6ca284c6786a
10.0,validators,pathspec,120,0.2567,False,False,5000,0,226,target,mut_6e1d88e54444
10.0,validators,pathspec,120,0.1039,False,False,5000,0,227,target,mut_6e31d7e44de0
10.0,validators,pathspec,120,0.0238,False,False,5000,0,228,target,mut_6e8869a3ac2f
10.0,validators,pathspec,120,0.0139,False,False,5000,0,229,target,mut_6f26d36d59d7
10.0,validators,pathspec,120,0.0186,False,False,5000,0,230,target,mut_71ead901f38b
10.0,validators,pathspec,120,0.0139,False,False,5000,0,231,target,mut_726eabd9fbbd
10.0,validators,pathspec,120,0.4275,False,False,5000,0,232,target,mut_728748b397c9
10.0,validators,pathspec,120,0.0238,False,False,5000,0,233,target,mut_74b7d1c7be63
10.0,validators,pathspec,120,0.029,False,False,5000,0,234,target,mut_75540a1b95e9
10.0,validators,pathspec,120,0.0291,False,False,5000,0,235,target,mut_76ffaf9691b5
10.0,validators,pathspec,120,0.0121,False,False,5000,0,236,target,mut_783a4dba2250
10.0,validators,pathspec,120,0.2871,False,False,5000,0,237,target,mut_789106b2993b
10.0,validators,pathspec,120,0.525,False,False,5000,0,238,target,mut_78c8d340d52d
10.0,validators,pathspec,120,0.0074,False,False,5000,0,239,target,mut_7aacf915363b
15.0,pathspec,pyjwt,120,0.484,False,False,5000,0,0,source,mut_271a88b94f2a
15.0,pathspec,pyjwt,120,0.1686,False,False,5000,0,1,source,mut_273b59fab021
15.0,pathspec,pyjwt,120,0.2808,False,False,5000,0,2,source,mut_27531e910b3c
15.0,pathspec,pyjwt,120,0.0182,False,False,5000,0,3,source,mut_2772e8b27f7f
15.0,pathspec,pyjwt,120,0.0565,False,False,5000,0,4,source,mut_29db292771c0
15.0,pathspec,pyjwt,120,0.2303,False,False,5000,0,5,source,mut_2a46d9d58366
15.0,pathspec,pyjwt,120,0.0779,False,False,5000,0,6,source,mut_2a4800141334
15.0,pathspec,pyjwt,120,0.1293,False,False,5000,0,7,source,mut_2aad23831dd3
15.0,pathspec,pyjwt,120,0.1293,False,False,5000,0,8,source,mut_2b23de3aacc0
15.0,pathspec,pyjwt,120,0.1012,False,False,5000,0,9,source,mut_2c26ae5c9de4
15.0,pathspec,pyjwt,120,0.042,False,False,5000,0,10,source,mut_2ddbc9596010
15.0,pathspec,pyjwt,120,0.1112,False,False,5000,0,11,source,mut_2eb63ee45454
15.0,pathspec,pyjwt,120,0.1394,False,False,5000,0,12,source,mut_2ec8e80960f0
15.0,pathspec,pyjwt,120,0.0297,False,False,5000,0,13,source,mut_3082e187b8ef
15.0,pathspec,pyjwt,120,0.0316,False,False,5000,0,14,source,mut_31f518d1d40a
15.0,pathspec,pyjwt,120,0.0359,False,False,5000,0,15,source,mut_320e16630e8d
15.0,pathspec,pyjwt,120,0.0166,False,False,5000,0,16,source,mut_320f1bbd9777
15.0,pathspec,pyjwt,120,0.1275,False,False,5000,0,17,source,mut_3435678f3d1f
15.0,pathspec,pyjwt,120,0.0243,False,False,5000,0,18,source,mut_34de7097f517
15.0,pathspec,pyjwt,120,0.1076,False,False,5000,0,19,source,mut_36ed19b50bb6
15.0,pathspec,pyjwt,120,0.1012,False,False,5000,0,20,source,mut_38e31a877c89
15.0,pathspec,pyjwt,120,0.0485,False,False,5000,0,21,source,mut_3d9c3b57e236
15.0,pathspec,pyjwt,120,0.0293,False,False,5000,0,22,source,mut_3e91be117447
15.0,pathspec,pyjwt,120,0.1498,False,False,5000,0,23,source,mut_3f8d3853760f
15.0,pathspec,pyjwt,120,0.0841,False,False,5000,0,24,source,mut_421ebecfcd7e
15.0,pathspec,pyjwt,120,0.0225,False,False,5000,0,25,source,mut_427622f7a299
15.0,pathspec,pyjwt,120,0.1275,False,False,5000,0,26,source,mut_431b67bbe621
15.0,pathspec,pyjwt,120,0.1275,False,False,5000,0,27,source,mut_44b56e710faf
15.0,pathspec,pyjwt,120,0.0841,False,False,5000,0,28,source,mut_45affd13a77a
15.0,pathspec,pyjwt,120,0.1061,False,False,5000,0,29,source,mut_471432ae8885
15.0,pathspec,pyjwt,120,0.044,False,False,5000,0,30,source,mut_478be483b398
15.0,pathspec,pyjwt,120,0.0727,False,False,5000,0,31,source,mut_4895293b4211
15.0,pathspec,pyjwt,120,0.1244,False,False,5000,0,32,source,mut_48a4dc98589d
15.0,pathspec,pyjwt,120,0.3197,False,False,5000,0,33,source,mut_4b178ce7b1ef
15.0,pathspec,pyjwt,120,0.1255,False,False,5000,0,34,source,mut_4b8753325a9a
15.0,pathspec,pyjwt,120,0.1458,False,False,5000,0,35,source,mut_4bd9378efc44
15.0,pathspec,pyjwt,120,0.1272,False,False,5000,0,36,source,mut_4bebc81d0582
15.0,pathspec,pyjwt,120,0.0631,False,False,5000,0,37,source,mut_4cf8d68b4291
15.0,pathspec,pyjwt,120,0.1516,False,False,5000,0,38,source,mut_4d1623ec4661
15.0,pathspec,pyjwt,120,0.0383,False,False,5000,0,39,source,mut_4e8862e3cf3a
15.0,pathspec,pyjwt,120,0.1255,False,False,5000,0,40,source,mut_4f76f7f314d9
15.0,pathspec,pyjwt,120,0.1376,False,False,5000,0,41,source,mut_4fdd8a6da136
15.0,pathspec,pyjwt,120,0.0183,False,False,5000,0,42,source,mut_5089b607bf5d
15.0,pathspec,pyjwt,120,0.1255,False,False,5000,0,43,source,mut_51b7548f6be4
15.0,pathspec,pyjwt,120,0.0167,False,False,5000,0,44,source,mut_526e56868cea
15.0,pathspec,pyjwt,120,0.2104,False,False,5000,0,45,source,mut_52a73d0e3ebe
15.0,pathspec,pyjwt,120,0.0388,False,False,5000,0,46,source,mut_57980718178c
