commit_sha,strategy,tests_available,tests_selected,failures_available,failures_detected,duration_available,duration_selected,abstained,escaped,failure_recall,time_reduction
mut_dcbecabbebc7,7. Calibrated ML (No Abstention),895.0,223.0,2.0,2.0,0.07280000000000002,0.0039,0.0,0.0,100.0,94.64285714285714
mut_dcf9b24994ae,7. Calibrated ML (No Abstention),191.0,47.0,2.0,1.0,2.2197,1.6770999999999998,0.0,1.0,50.0,24.444744785331366
mut_dd2029779d86,7. Calibrated ML (No Abstention),895.0,223.0,14.0,14.0,0.07280000000000002,0.019300000000000008,0.0,0.0,100.0,73.48901098901098
mut_dd8be6e5d67d,7. Calibrated ML (No Abstention),365.0,91.0,155.0,45.0,4.793700000000005,2.2656999999999994,0.0,1.0,29.03225806451613,52.735882512464336
mut_ddffa913284a,7. Calibrated ML (No Abstention),895.0,223.0,7.0,7.0,0.07280000000000002,0.0389,0.0,0.0,100.0,46.56593406593408
mut_de07db6d0354,7. Calibrated ML (No Abstention),895.0,223.0,73.0,73.0,0.07280000000000002,0.0162,0.0,0.0,100.0,77.74725274725276
mut_de080396a033,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.1652,0.0,0.0,,47.506419786457634
mut_de0cd1debe22,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.6770999999999998,0.0,0.0,,24.444744785331366
mut_de3d54f93612,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.043300000000000005,0.0,0.0,,40.521978021978036
mut_de45f3060556,7. Calibrated ML (No Abstention),507.0,126.0,24.0,21.0,3.8465999999999636,0.7863000000000003,0.0,1.0,87.5,79.55857120573992
mut_de93611a8255,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.7994,0.0,0.0,,18.934991215029058
mut_deb25f418ef6,7. Calibrated ML (No Abstention),895.0,223.0,1.0,1.0,0.07280000000000002,0.03790000000000001,0.0,0.0,100.0,47.93956043956044
mut_dfe7bf887980,7. Calibrated ML (No Abstention),507.0,126.0,12.0,12.0,3.8465999999999636,2.8762999999999956,0.0,0.0,100.0,25.224873914625306
mut_e04304803276,7. Calibrated ML (No Abstention),191.0,47.0,73.0,45.0,2.2197,0.7941999999999999,0.0,1.0,61.64383561643836,64.2203901428121
mut_e0478e596d43,7. Calibrated ML (No Abstention),191.0,47.0,2.0,0.0,2.2197,1.8084000000000002,0.0,1.0,0.0,18.529531017705082
mut_e083a55a6bb5,7. Calibrated ML (No Abstention),895.0,223.0,43.0,43.0,0.07280000000000002,0.0389,0.0,0.0,100.0,46.56593406593408
mut_e1182c8943ba,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,0.2086,0.0,0.0,,94.57702906462845
mut_e1507a2cf092,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.6770999999999998,0.0,0.0,,24.444744785331366
mut_e17221f2b716,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,0.5335000000000002,0.0,0.0,,86.13060884937333
mut_e1a29b361e0f,7. Calibrated ML (No Abstention),507.0,126.0,1.0,0.0,3.8465999999999636,2.796099999999995,0.0,1.0,0.0,27.30983205948054
mut_e1c2d8def0d5,7. Calibrated ML (No Abstention),365.0,91.0,5.0,3.0,4.793700000000005,0.19799999999999993,0.0,1.0,60.0,95.86957882220415
mut_e281f9de1ee8,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,0.2086,0.0,0.0,,94.57702906462845
mut_e2adab202593,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.6535,0.0,0.0,,25.507951524980854
mut_e30b35af2f88,7. Calibrated ML (No Abstention),191.0,47.0,56.0,42.0,2.2197,1.6535,0.0,1.0,75.0,25.507951524980854
mut_e32189bcd2c9,7. Calibrated ML (No Abstention),507.0,126.0,9.0,4.0,3.8465999999999636,0.33030000000000004,0.0,1.0,44.44444444444444,91.41319606925589
mut_e366b4b855c3,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_e451fed246dc,7. Calibrated ML (No Abstention),191.0,47.0,1.0,0.0,2.2197,1.6810999999999998,0.0,1.0,0.0,24.264540253187377
mut_e4a7ee5b9f27,7. Calibrated ML (No Abstention),507.0,126.0,90.0,79.0,3.8465999999999636,2.864099999999997,0.0,1.0,87.77777777777777,25.542037123693035
mut_e540b63f1c85,7. Calibrated ML (No Abstention),507.0,126.0,4.0,2.0,3.8465999999999636,2.732299999999998,0.0,1.0,50.0,28.968439660998698
mut_e598ed37661f,7. Calibrated ML (No Abstention),191.0,47.0,8.0,8.0,2.2197,1.8581,0.0,0.0,100.0,16.2904897058161
mut_e5e6b23d189f,7. Calibrated ML (No Abstention),191.0,47.0,8.0,8.0,2.2197,1.8581,0.0,0.0,100.0,16.2904897058161
mut_e63ee744d58d,7. Calibrated ML (No Abstention),365.0,91.0,5.0,5.0,4.793700000000005,4.450100000000008,0.0,0.0,100.0,7.167740993387085
mut_e684824e8436,7. Calibrated ML (No Abstention),507.0,126.0,2.0,1.0,3.8465999999999636,0.8000000000000003,0.0,1.0,50.0,79.20241252014746
mut_e695af362c3b,7. Calibrated ML (No Abstention),895.0,223.0,4.0,4.0,0.07280000000000002,0.0361,0.0,0.0,100.0,50.41208791208792
mut_e6f99fe59835,7. Calibrated ML (No Abstention),365.0,91.0,20.0,16.0,4.793700000000005,4.126300000000002,0.0,1.0,80.0,13.922439868994758
mut_e6f9c95fe4b4,7. Calibrated ML (No Abstention),191.0,47.0,3.0,2.0,2.2197,1.6215,0.0,1.0,66.66666666666666,26.949587782132724
mut_e77e3c1a382e,7. Calibrated ML (No Abstention),895.0,223.0,2.0,2.0,0.07280000000000002,0.03790000000000001,0.0,0.0,100.0,47.93956043956044
mut_e79763fc7b17,7. Calibrated ML (No Abstention),365.0,91.0,47.0,41.0,4.793700000000005,4.126300000000002,0.0,1.0,87.2340425531915,13.922439868994758
mut_e840ceefe4b7,7. Calibrated ML (No Abstention),895.0,223.0,1.0,1.0,0.07280000000000002,0.043300000000000005,0.0,0.0,100.0,40.521978021978036
mut_e84137c4f7b7,7. Calibrated ML (No Abstention),507.0,126.0,1.0,1.0,3.8465999999999636,2.796699999999995,0.0,0.0,100.0,27.29423386887065
mut_e86b7cdde967,7. Calibrated ML (No Abstention),507.0,126.0,1.0,1.0,3.8465999999999636,2.8630999999999966,0.0,0.0,100.0,25.568034108042852
mut_e8a9e14532e3,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.043600000000000014,0.0,0.0,,40.1098901098901
mut_e8b75853d281,7. Calibrated ML (No Abstention),507.0,126.0,4.0,3.0,3.8465999999999636,2.8772999999999955,0.0,1.0,75.0,25.19887693027549
mut_e8e969479d19,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,0.8000000000000003,0.0,0.0,,79.20241252014746
mut_e8f51e73dd46,7. Calibrated ML (No Abstention),191.0,47.0,2.0,2.0,2.2197,1.6028,0.0,0.0,100.0,27.792043969905848
mut_e9300e1564b7,7. Calibrated ML (No Abstention),365.0,91.0,2.0,2.0,4.793700000000005,4.126300000000002,0.0,0.0,100.0,13.922439868994758
mut_e9dd4aa61447,7. Calibrated ML (No Abstention),365.0,91.0,45.0,34.0,4.793700000000005,4.719800000000009,0.0,1.0,75.55555555555556,1.5416066921166447
mut_e9f268f6ceae,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_eb30b583ee7e,7. Calibrated ML (No Abstention),349.0,87.0,68.0,28.0,2.321400000000014,2.237399999999999,0.0,1.0,41.17647058823529,3.618506073921523
mut_ec0d392814db,7. Calibrated ML (No Abstention),507.0,126.0,37.0,37.0,3.8465999999999636,2.875299999999995,0.0,0.0,100.0,25.250870898975137
mut_ec1d454c6747,7. Calibrated ML (No Abstention),507.0,126.0,2.0,2.0,3.8465999999999636,2.8772999999999955,0.0,0.0,100.0,25.19887693027549
mut_ec28ba8ea5d6,7. Calibrated ML (No Abstention),365.0,91.0,2.0,2.0,4.793700000000005,4.691400000000009,0.0,0.0,100.0,2.134050941861105
mut_ecaed389765b,7. Calibrated ML (No Abstention),507.0,126.0,3.0,3.0,3.8465999999999636,2.8755999999999955,0.0,0.0,100.0,25.243071803670176
mut_ecb13c489ff3,7. Calibrated ML (No Abstention),507.0,126.0,92.0,54.0,3.8465999999999636,0.4163000000000002,0.0,1.0,58.69565217391305,89.17745541517174
mut_ecbc76dc1646,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_ed4d1bdaa59e,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_ed9e5f0b9b69,7. Calibrated ML (No Abstention),895.0,223.0,3.0,3.0,0.07280000000000002,0.0349,0.0,0.0,100.0,52.06043956043957
mut_edda2e070d47,7. Calibrated ML (No Abstention),507.0,126.0,2.0,2.0,3.8465999999999636,2.870699999999995,0.0,0.0,100.0,25.370457026984297
mut_ee21a9b323b3,7. Calibrated ML (No Abstention),895.0,223.0,4.0,4.0,0.07280000000000002,0.0389,0.0,0.0,100.0,46.56593406593408
mut_ee6f2cc70cef,7. Calibrated ML (No Abstention),349.0,87.0,52.0,15.0,2.321400000000014,2.2390999999999988,0.0,1.0,28.846153846153843,3.5452744033779027
mut_ee813226383c,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.0081,0.0,0.0,,88.87362637362638
mut_eea66e82ba39,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.0389,0.0,0.0,,46.56593406593408
mut_eeee9e9a5f8f,7. Calibrated ML (No Abstention),349.0,87.0,2.0,2.0,2.321400000000014,2.239399999999999,0.0,0.0,100.0,3.532351167399611
mut_ef2e652b5cd6,7. Calibrated ML (No Abstention),365.0,91.0,0.0,0.0,4.793700000000005,4.126300000000002,0.0,0.0,,13.922439868994758
mut_ef3ec1969ca8,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,2.7329999999999974,0.0,0.0,,28.95024177195384
mut_ef55ac592d94,7. Calibrated ML (No Abstention),349.0,87.0,2.0,0.0,2.321400000000014,2.239399999999999,0.0,1.0,0.0,3.532351167399611
mut_ef5ae42fef7e,7. Calibrated ML (No Abstention),349.0,87.0,3.0,0.0,2.321400000000014,2.2400999999999986,0.0,1.0,0.0,3.5021969501169394
mut_ef68dbeea99f,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.1652,0.0,0.0,,47.506419786457634
mut_ef77608e9963,7. Calibrated ML (No Abstention),349.0,87.0,5.0,0.0,2.321400000000014,2.239799999999999,0.0,1.0,0.0,3.515120186095217
mut_efd43e5ff379,7. Calibrated ML (No Abstention),365.0,91.0,1.0,1.0,4.793700000000005,2.199700000000003,0.0,0.0,100.0,54.11268957172955
mut_efee4bf9e8a0,7. Calibrated ML (No Abstention),365.0,91.0,64.0,58.0,4.793700000000005,4.126300000000002,0.0,1.0,90.625,13.922439868994758
mut_eff8901c9a2f,7. Calibrated ML (No Abstention),365.0,91.0,5.0,5.0,4.793700000000005,4.691400000000009,0.0,0.0,100.0,2.134050941861105
mut_f090362342f3,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_f0c31847ee45,7. Calibrated ML (No Abstention),191.0,47.0,16.0,9.0,2.2197,0.7856000000000001,0.0,1.0,56.25,64.60782988692165
mut_f11fd8798731,7. Calibrated ML (No Abstention),365.0,91.0,39.0,35.0,4.793700000000005,4.125700000000004,0.0,1.0,89.74358974358975,13.934956296806234
mut_f14a2d9d7381,7. Calibrated ML (No Abstention),349.0,87.0,4.0,2.0,2.321400000000014,2.239799999999999,0.0,1.0,50.0,3.515120186095217
mut_f14adc221828,7. Calibrated ML (No Abstention),895.0,223.0,40.0,40.0,0.07280000000000002,0.0389,0.0,0.0,100.0,46.56593406593408
mut_f1510c477b77,7. Calibrated ML (No Abstention),365.0,91.0,25.0,19.0,4.793700000000005,4.691400000000009,0.0,1.0,76.0,2.134050941861105
mut_f1691d1bf5e2,7. Calibrated ML (No Abstention),365.0,91.0,24.0,16.0,4.793700000000005,4.6911000000000085,0.0,1.0,66.66666666666666,2.1403091557668574
mut_f1b08f78c308,7. Calibrated ML (No Abstention),365.0,91.0,12.0,11.0,4.793700000000005,2.199700000000003,0.0,1.0,91.66666666666666,54.11268957172955
mut_f2146d8bf14a,7. Calibrated ML (No Abstention),349.0,87.0,0.0,0.0,2.321400000000014,2.2403999999999984,0.0,0.0,,3.489273714138662
mut_f23c3fd076fb,7. Calibrated ML (No Abstention),349.0,87.0,2.0,0.0,2.321400000000014,2.2403999999999984,0.0,1.0,0.0,3.489273714138662
mut_f2f41ed26fd9,7. Calibrated ML (No Abstention),365.0,91.0,22.0,22.0,4.793700000000005,4.337300000000007,0.0,0.0,100.0,9.520829421949585
mut_f2fbb8b10761,7. Calibrated ML (No Abstention),191.0,47.0,17.0,17.0,2.2197,1.1652,0.0,0.0,100.0,47.506419786457634
mut_f310d6be9786,7. Calibrated ML (No Abstention),365.0,91.0,68.0,61.0,4.793700000000005,4.276200000000003,0.0,1.0,89.70588235294117,10.795418987421016
mut_f37e77045099,7. Calibrated ML (No Abstention),349.0,87.0,0.0,0.0,2.321400000000014,2.238099999999999,0.0,0.0,,3.588351856638866
mut_f3a9789e0bc0,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,2.868699999999995,0.0,0.0,,25.422450995683917
mut_f3d469a1a06c,7. Calibrated ML (No Abstention),507.0,126.0,178.0,78.0,3.8465999999999636,0.6566000000000003,0.0,1.0,43.82022471910113,82.93038007591102
mut_f3f4f8e28edf,7. Calibrated ML (No Abstention),365.0,91.0,4.0,4.0,4.793700000000005,4.276200000000003,0.0,0.0,100.0,10.795418987421016
mut_f489b8cff73f,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.8681,0.0,0.0,,15.839978375456141
mut_f4a038057e54,7. Calibrated ML (No Abstention),349.0,87.0,179.0,29.0,2.321400000000014,2.2373999999999987,0.0,1.0,16.201117318435752,3.6185060739215515
mut_f4c73147e9af,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.0389,0.0,0.0,,46.56593406593408
mut_f4d6b2ad1e1c,7. Calibrated ML (No Abstention),507.0,126.0,9.0,8.0,3.8465999999999636,2.735499999999995,0.0,1.0,88.88888888888889,28.885249311079363
mut_f4e26f1d8b05,7. Calibrated ML (No Abstention),895.0,223.0,8.0,8.0,0.07280000000000002,0.0389,0.0,0.0,100.0,46.56593406593408
mut_f584f6b9da37,7. Calibrated ML (No Abstention),349.0,87.0,7.0,0.0,2.321400000000014,2.239399999999999,0.0,1.0,0.0,3.532351167399611
mut_f58e4bd61135,7. Calibrated ML (No Abstention),349.0,87.0,3.0,0.0,2.321400000000014,2.2380999999999984,0.0,1.0,0.0,3.58835185663888
mut_f5b94d22319e,7. Calibrated ML (No Abstention),507.0,126.0,1.0,1.0,3.8465999999999636,2.736799999999995,0.0,0.0,100.0,28.851453231424614
mut_f5cbb94c9f6d,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.5611000000000002,0.0,0.0,,29.670676217506866
mut_f5edfd2c8d26,7. Calibrated ML (No Abstention),507.0,126.0,0.0,0.0,3.8465999999999636,2.8769999999999962,0.0,0.0,,25.20667602558042
mut_f657c1e78461,7. Calibrated ML (No Abstention),349.0,87.0,3.0,2.0,2.321400000000014,2.2380999999999984,0.0,1.0,66.66666666666666,3.58835185663888
mut_f6d3d796a500,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_f726806a29dd,7. Calibrated ML (No Abstention),365.0,91.0,127.0,7.0,4.793700000000005,4.691400000000009,0.0,1.0,5.511811023622047,2.134050941861105
mut_f81ebf6603d2,7. Calibrated ML (No Abstention),191.0,47.0,1.0,0.0,2.2197,1.6244999999999996,0.0,1.0,0.0,26.81443438302476
mut_f851c9c08a7b,7. Calibrated ML (No Abstention),349.0,87.0,68.0,12.0,2.321400000000014,2.2368000000000015,0.0,1.0,17.647058823529413,3.6443525458780073
mut_f85ae10d679a,7. Calibrated ML (No Abstention),191.0,47.0,17.0,17.0,2.2197,0.7964000000000001,0.0,0.0,100.0,64.1212776501329
mut_f87aba4bda98,7. Calibrated ML (No Abstention),895.0,223.0,2.0,2.0,0.07280000000000002,0.0349,0.0,0.0,100.0,52.06043956043957
mut_f8c65688bc5f,7. Calibrated ML (No Abstention),365.0,91.0,4.0,4.0,4.793700000000005,4.337000000000007,0.0,0.0,100.0,9.527087635855338
mut_f8da1dc96e6e,7. Calibrated ML (No Abstention),349.0,87.0,0.0,0.0,2.321400000000014,2.235000000000001,0.0,0.0,,3.721891961747744
mut_f8dc35c233f1,7. Calibrated ML (No Abstention),895.0,223.0,2.0,2.0,0.07280000000000002,0.0389,0.0,0.0,100.0,46.56593406593408
mut_f8e011568a6e,7. Calibrated ML (No Abstention),349.0,87.0,6.0,0.0,2.321400000000014,2.235000000000001,0.0,1.0,0.0,3.721891961747744
mut_f90d8b063f24,7. Calibrated ML (No Abstention),349.0,87.0,4.0,4.0,2.321400000000014,2.2425999999999986,0.0,0.0,100.0,3.3945033169645313
mut_f955c7586f9e,7. Calibrated ML (No Abstention),349.0,87.0,0.0,0.0,2.321400000000014,2.235000000000001,0.0,0.0,,3.721891961747744
mut_f9a092a9f938,7. Calibrated ML (No Abstention),349.0,87.0,2.0,0.0,2.321400000000014,2.235000000000001,0.0,1.0,0.0,3.721891961747744
mut_f9fa994b822d,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.0389,0.0,0.0,,46.56593406593408
mut_fa9c05c3dc3f,7. Calibrated ML (No Abstention),365.0,91.0,7.0,7.0,4.793700000000005,4.202100000000004,0.0,0.0,100.0,12.341197822141552
mut_fb34793e6bc2,7. Calibrated ML (No Abstention),507.0,126.0,1.0,1.0,3.8465999999999636,2.8599999999999968,0.0,0.0,100.0,25.648624759527266
mut_fb82d8a971b1,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.8681,0.0,0.0,,15.839978375456141
mut_fbbac85b0bd0,7. Calibrated ML (No Abstention),365.0,91.0,0.0,0.0,4.793700000000005,4.691400000000009,0.0,0.0,,2.134050941861105
mut_fc0de64fdbc8,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.8507,0.0,0.0,,16.62386809028247
mut_fc46fb835319,7. Calibrated ML (No Abstention),895.0,223.0,0.0,0.0,0.07280000000000002,0.0389,0.0,0.0,,46.56593406593408
mut_fc5453ad45d2,7. Calibrated ML (No Abstention),507.0,126.0,1.0,1.0,3.8465999999999636,2.860999999999996,0.0,0.0,100.0,25.622627775177477
mut_fcb8db64c2f7,7. Calibrated ML (No Abstention),349.0,87.0,3.0,0.0,2.321400000000014,2.235000000000001,0.0,1.0,0.0,3.721891961747744
mut_fd6d192d4ae0,7. Calibrated ML (No Abstention),349.0,87.0,7.0,0.0,2.321400000000014,2.234700000000001,0.0,1.0,0.0,3.7348151977260358
mut_fd93fa7458fb,7. Calibrated ML (No Abstention),365.0,91.0,12.0,11.0,4.793700000000005,4.538900000000007,0.0,1.0,91.66666666666666,5.315309677284716
mut_fdb18ceaea36,7. Calibrated ML (No Abstention),365.0,91.0,18.0,18.0,4.793700000000005,4.452100000000009,0.0,0.0,100.0,7.1260195673487345
mut_fdb31bfe1c24,7. Calibrated ML (No Abstention),507.0,126.0,6.0,4.0,3.8465999999999636,0.6566000000000003,0.0,1.0,66.66666666666666,82.93038007591102
mut_fde4d99d3e85,7. Calibrated ML (No Abstention),507.0,126.0,5.0,5.0,3.8465999999999636,2.868699999999995,0.0,0.0,100.0,25.422450995683917
mut_fe1b183af319,7. Calibrated ML (No Abstention),191.0,47.0,0.0,0.0,2.2197,1.1652,0.0,0.0,,47.506419786457634
mut_fe376be4072e,7. Calibrated ML (No Abstention),365.0,91.0,2.0,0.0,4.793700000000005,4.691400000000009,0.0,1.0,0.0,2.134050941861105
mut_fe3c798182db,7. Calibrated ML (No Abstention),349.0,87.0,231.0,37.0,2.321400000000014,2.234700000000001,0.0,1.0,16.017316017316016,3.7348151977260358
mut_fe89d5200881,7. Calibrated ML (No Abstention),349.0,87.0,11.0,4.0,2.321400000000014,2.237699999999999,0.0,1.0,36.36363636363637,3.6055828379432455
mut_fee332bc2d2a,7. Calibrated ML (No Abstention),349.0,87.0,25.0,7.0,2.321400000000014,2.237699999999999,0.0,1.0,28.000000000000004,3.6055828379432455
mut_ff7fe202d04c,7. Calibrated ML (No Abstention),191.0,47.0,7.0,2.0,2.2197,1.7594999999999998,0.0,1.0,28.57142857142857,20.732531423165298
mut_ff96a6ac2906,7. Calibrated ML (No Abstention),507.0,126.0,385.0,126.0,3.8465999999999636,0.31560000000000005,0.0,1.0,32.72727272727273,91.79535173919817
mut_ffcd0da5bf30,7. Calibrated ML (No Abstention),349.0,87.0,4.0,1.0,2.321400000000014,2.2383999999999986,0.0,1.0,25.0,3.575428620660574
mut_caa015827517,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,0.0,0.0,0.07280000000000002,0.07280000000000006,1.0,0.0,,-7.105427357601002e-14
mut_cb44bb46eca3,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,92.0,92.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_ccbba32ee6f5,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,1.0,1.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_ce0d69e89f0f,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,27.0,27.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_ce5097a8bae4,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,1.0,1.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_ce8ebe6857fe,8. ConfTest (Calibrated + Selective Abstention),895.0,223.0,13.0,13.0,0.07280000000000002,0.0349,0.0,0.0,100.0,52.06043956043957
mut_ce961ebfbe8a,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,0.0,0.0,2.2197,2.2196999999999987,1.0,0.0,,5.684341886080802e-14
mut_cf304955ef3c,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,0.0,0.0,0.07280000000000002,0.07280000000000006,1.0,0.0,,-7.105427357601002e-14
mut_cf6c963757ed,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,3.0,3.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_cf79a6d39691,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,2.0,2.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_d0624774f95c,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,41.0,41.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_d0b1a5c53c7a,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,19.0,19.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_d0e704dbbf55,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,21.0,21.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_d0f4efae548f,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,0.0,0.0,4.793700000000005,4.793700000000021,1.0,0.0,,-3.268496584496461e-13
mut_d0f91c149491,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,8.0,8.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_d14847af1de6,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,7.0,7.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_d149277612bd,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,0.0,0.0,0.07280000000000002,0.07280000000000006,1.0,0.0,,-7.105427357601002e-14
mut_d14d6a9bd5e2,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,2.0,2.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d207c4243342,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,3.0,3.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_d26e9eb3bbd7,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,3.0,3.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_d352bccae750,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,1.0,1.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d3f2e21b70f3,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,7.0,7.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d4bc035cfd69,8. ConfTest (Calibrated + Selective Abstention),191.0,191.0,5.0,5.0,2.2197,2.2196999999999987,1.0,0.0,100.0,5.684341886080802e-14
mut_d5a598e5b5eb,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,11.0,11.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d5bfbcfc6d6b,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,2.0,2.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d64ff7faf9c1,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,1.0,1.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d673496eccfe,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,2.0,2.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d789c421f786,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,19.0,19.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
mut_d797dded6a37,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,0.0,0.0,0.07280000000000002,0.07280000000000006,1.0,0.0,,-7.105427357601002e-14
mut_d7a43e9b9b40,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,28.0,28.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d836d44fd367,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,0.0,0.0,4.793700000000005,4.793700000000021,1.0,0.0,,-3.268496584496461e-13
mut_d83c216c3b08,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,0.0,0.0,4.793700000000005,4.793700000000021,1.0,0.0,,-3.268496584496461e-13
mut_d89bfe05efd2,8. ConfTest (Calibrated + Selective Abstention),365.0,365.0,2.0,2.0,4.793700000000005,4.793700000000021,1.0,0.0,100.0,-3.268496584496461e-13
mut_d8b117db1a7e,8. ConfTest (Calibrated + Selective Abstention),895.0,895.0,4.0,4.0,0.07280000000000002,0.07280000000000006,1.0,0.0,100.0,-7.105427357601002e-14
